"source","target","weight"
402,2556,1
269,2556,2
1014,2556,1
334,2556,1
2409,2556,1
1617,2556,1
441,2556,1
909,2556,1
1087,2556,12
305,2556,2
950,2556,2
240,2556,11
71,2556,2
2538,2556,2
365,2556,4
969,2556,4
1838,2556,2
929,2556,1
842,2556,3
876,2556,2
1275,2556,8
470,2556,2
814,2556,1
2282,2556,1
179,2556,4
1272,2556,1
790,2556,1
1824,2556,1
914,2557,8
2397,2557,1
1108,2557,2
2398,2557,1
1300,2557,2
1350,2557,1
481,2557,3
219,2557,1
40,2557,1
893,2557,1
2553,2557,2
25,2557,3
943,2557,1
2039,2557,4
585,2557,1
221,2557,2
1485,2558,4
1286,2558,3
743,2558,1
2546,2558,1
939,2558,8
909,2558,2
753,2558,1
2553,2558,4
1092,2558,4
601,2558,1
1162,2558,2
1108,2558,1
221,2558,2
755,2558,2
1241,2558,1
25,2558,1
2280,2558,1
1278,2558,4
466,2562,9
211,2562,36
1092,2562,18
1835,2563,9
1787,2563,3
1264,2563,2
899,2563,1
445,2563,3
765,2563,3
1750,2563,1
2538,2563,2
308,2563,1
1437,2563,2
316,2563,7
340,2563,2
1284,2563,1
240,2563,4
917,2563,1
2123,2563,2
547,2563,2
18,2563,2
2004,2563,3
1908,2563,1
2555,2563,2
615,2563,1
1699,2563,1
330,2563,2
2211,2563,3
221,2563,18
1063,2563,1
2267,2563,1
1255,2563,3
542,2563,1
952,2563,3
466,2563,4
845,2563,9
77,2563,4
950,2563,6
421,2563,1
2382,2563,12
2407,2563,1
901,2563,2
437,2563,1
365,2563,3
2241,2563,1
2240,2563,1
2118,2563,5
1927,2563,1
29,2563,4
1226,2563,6
402,2563,9
1283,2563,2
25,2563,2
1272,2563,3
675,2563,1
2174,2563,1
790,2563,3
251,2563,1
1114,2563,1
1821,2563,7
1101,2563,6
201,2563,4
2553,2563,14
137,2563,2
263,2563,2
1709,2563,3
2282,2563,1
676,2563,1
2445,2563,2
581,2563,2
2448,2563,1
678,2563,2
430,2563,4
1082,2563,2
322,2563,3
208,2563,1
1256,2563,2
1485,2563,1
2269,2563,9
1379,2563,1
1232,2563,12
393,2563,3
2067,2563,1
198,2563,1
326,2563,11
826,2563,2
1246,2563,1
1768,2563,1
914,2563,7
413,2563,3
118,2563,2
2264,2563,5
1865,2563,1
1759,2563,2
82,2563,12
403,2563,3
1074,2563,4
1816,2563,1
1293,2563,3
17,2563,6
204,2563,8
1528,2563,2
71,2563,2
1218,2563,1
1071,2563,4
1302,2563,2
969,2563,1
1237,2563,1
49,2563,1
1089,2563,6
819,2563,1
211,2563,2
2205,2563,1
1617,2563,3
590,2563,2
1399,2563,1
1286,2563,5
1241,2563,5
2032,2563,3
2208,2563,1
1081,2563,1
2486,2563,9
1092,2563,1
898,2563,8
1076,2563,2
2105,2563,1
747,2563,3
1013,2563,3
1066,2563,10
1357,2563,1
1358,2563,3
1383,2563,1
2190,2563,5
284,2563,1
1918,2563,1
2265,2563,3
1233,2563,2
1087,2563,7
40,2563,5
438,2563,1
1608,2563,1
197,2563,5
423,2563,1
221,2564,13
1218,2564,2
1072,2564,1
1522,2564,12
542,2564,1
1082,2564,8
2005,2564,1
1252,2564,1
1071,2564,1
1283,2564,1
543,2564,1
1085,2564,6
626,2564,1
1216,2564,8
623,2564,1
340,2564,4
2270,2564,32
2403,2564,1
1086,2564,5
1066,2564,2
1232,2564,3
2190,2564,3
2447,2564,1
240,2564,1
272,2564,4
58,2564,1
970,2564,1
2047,2564,4
1092,2564,4
204,2564,2
1080,2564,4
939,2564,1
54,2564,1
1835,2564,2
2407,2564,1
1073,2564,1
79,2564,8
2173,2564,12
365,2564,1
415,2564,1
2492,2564,1
712,2564,3
2410,2564,2
1081,2564,2
1523,2564,2
195,2564,1
819,2564,1
1084,2564,3
1014,2564,4
2413,2564,2
139,2564,2
1377,2564,1
842,2564,1
772,2564,4
1108,2564,1
2540,2564,1
1088,2564,1
1604,2564,4
73,2564,8
1083,2564,1
1528,2564,6
2445,2564,2
1440,2564,1
408,2564,4
1257,2564,1
246,2573,7
1486,2573,1
1237,2573,4
1750,2573,6
6,2573,3
753,2573,6
1457,2573,1
1068,2573,1
2240,2573,1
1749,2573,6
1351,2573,6
258,2573,1
221,2573,2
1274,2573,6
506,2573,5
1162,2573,3
256,2573,1
240,2573,1
1306,2573,1
266,2573,1
1509,2573,2
842,2573,1
547,2573,6
1108,2573,1
1286,2573,1
145,2573,1
790,2574,2
676,2574,3
256,2574,1
1510,2574,1
751,2574,2
257,2574,1
1087,2574,1
2573,2574,1
909,2574,1
1374,2574,1
2382,2574,2
2282,2574,1
1509,2574,2
2237,2574,2
25,2574,1
899,2574,1
443,2574,1
305,2574,2
1272,2574,5
812,2574,1
1727,2574,1
2238,2574,8
452,2574,1
1032,2574,1
6,2574,14
1108,2574,1
2004,2574,1
40,2574,12
460,2574,3
1209,2574,4
929,2574,2
284,2574,5
1910,2574,14
2269,2574,1
330,2574,1
1066,2574,1
240,2574,4
2005,2574,1
1708,2574,10
258,2574,1
2240,2574,1
1247,2574,1
1273,2574,1
239,2574,1
2321,2574,1
70,2574,2
2554,2574,1
448,2574,1
2064,2574,2
298,2574,1
839,2574,1
420,2574,2
285,2574,1
687,2574,2
1043,2574,3
1086,2574,1
950,2574,3
1912,2574,1
1283,2574,1
1485,2574,2
809,2574,4
1523,2574,1
2241,2574,4
755,2574,12
1911,2574,2
71,2576,2
1836,2576,1
78,2576,1
204,2576,1
2033,2576,1
201,2576,6
1108,2576,1
361,2576,1
1078,2576,2
950,2576,3
221,2576,1
2553,2576,1
1114,2576,2
1104,2576,2
40,2576,1
240,2576,2
1216,2576,2
1286,2576,1
2556,2576,2
547,2576,1
2270,2577,4
87,2577,1
330,2577,1
1086,2577,2
2574,2577,1
676,2577,1
440,2577,4
950,2577,1
204,2577,3
1508,2577,1
340,2577,4
2005,2577,1
2011,2577,1
751,2577,4
1275,2577,2
1178,2577,8
1286,2577,2
755,2577,1
2486,2577,1
2004,2577,1
241,2577,2
2553,2577,1
1087,2577,11
1088,2577,1
1272,2577,3
969,2577,1
1273,2577,1
812,2577,1
2488,2577,2
765,2577,1
1911,2577,1
25,2577,2
929,2577,1
1247,2577,1
2382,2577,2
1283,2577,3
2556,2577,4
1018,2577,1
1437,2577,1
899,2577,1
2538,2577,2
2282,2577,1
240,2577,12
298,2577,1
1066,2577,2
547,2577,2
179,2577,4
1108,2577,1
443,2577,1
804,2578,2
2005,2578,1
2382,2578,3
765,2578,1
340,2578,2
1066,2578,3
2264,2578,2
60,2578,1
1272,2578,1
240,2578,4
78,2578,2
1013,2578,1
887,2578,1
415,2578,4
678,2578,2
768,2578,1
812,2578,2
914,2578,2
937,2578,1
365,2578,1
675,2578,1
29,2578,2
1425,2578,2
2446,2578,2
1091,2578,1
74,2578,2
1912,2578,2
2447,2578,1
326,2578,2
242,2578,2
1014,2578,1
1520,2578,8
204,2578,4
547,2578,1
2538,2578,4
2553,2578,2
416,2578,1
1086,2578,1
2411,2583,1
244,2583,2
1179,2583,3
1043,2583,1
1908,2583,2
898,2583,5
558,2583,1
950,2583,3
317,2583,1
1252,2583,1
2538,2583,3
1073,2583,1
1358,2583,1
823,2583,2
675,2583,1
204,2583,3
1084,2583,3
458,2583,1
1218,2583,1
2174,2583,1
1083,2583,1
179,2583,1
1399,2583,1
1906,2583,1
678,2583,1
1325,2583,3
1071,2583,1
547,2583,2
82,2583,1
794,2583,1
316,2583,1
623,2583,1
1074,2583,1
1283,2583,5
240,2583,6
969,2583,3
2563,2583,1
1081,2583,4
117,2583,1
1836,2583,1
1227,2583,1
192,2583,1
929,2583,2
810,2583,1
1822,2583,1
1091,2583,2
298,2583,1
914,2583,1
242,2583,1
1927,2583,1
1082,2583,1
221,2583,12
411,2583,1
1070,2583,3
2195,2583,1
1210,2583,1
809,2583,2
973,2583,1
272,2583,1
40,2583,1
1835,2583,1
1108,2583,1
246,2583,1
1809,2583,2
626,2583,1
29,2583,2
1246,2583,1
1284,2583,2
2382,2583,4
1066,2583,13
2553,2583,3
423,2583,3
2381,2583,1
469,2583,1
1251,2583,9
1114,2583,2
1523,2583,1
1069,2583,1
25,2583,8
1125,2583,3
201,2583,2
899,2583,1
1943,2583,3
1226,2583,22
457,2583,3
1835,2584,4
765,2584,10
601,2584,1
1528,2584,4
2486,2584,1
1838,2584,1
1437,2584,1
1370,2584,5
887,2584,1
1081,2584,2
1927,2584,6
1523,2584,4
768,2584,2
1836,2584,2
2382,2584,1
2173,2584,1
1768,2584,1
204,2584,2
1063,2584,1
2403,2584,1
1082,2584,1
950,2584,2
976,2584,1
547,2584,2
2492,2584,1
1086,2584,1
1524,2584,1
2019,2584,1
1924,2584,1
1083,2584,1
898,2584,1
1012,2584,2
240,2584,2
682,2584,8
221,2584,1
1210,2584,1
1066,2584,5
2446,2584,1
1274,2584,1
1283,2584,2
1608,2584,2
29,2584,2
1209,2584,2
1018,2584,2
2248,2584,1
450,2584,1
965,2584,3
211,2584,1
1251,2584,1
2553,2584,3
1074,2584,3
826,2584,1
914,2584,1
1013,2584,1
340,2584,1
73,2584,1
969,2584,1
1081,2585,3
2282,2585,2
179,2585,1
1835,2585,1
1072,2585,5
393,2585,2
445,2585,1
453,2585,3
1286,2585,1
420,2585,1
1252,2585,2
736,2585,5
1179,2585,2
558,2585,2
969,2585,7
25,2585,2
951,2585,1
365,2585,3
1217,2585,4
459,2585,2
1111,2585,1
914,2585,8
75,2585,8
1430,2585,3
340,2585,4
1091,2585,1
201,2585,16
2004,2585,2
458,2585,3
1741,2585,2
2403,2585,4
2177,2585,2
469,2585,2
221,2585,10
1274,2585,1
682,2585,1
1084,2585,3
2383,2585,1
413,2585,2
1924,2585,1
475,2585,1
1283,2585,8
923,2585,1
466,2585,8
2410,2585,2
547,2585,1
442,2585,2
1535,2585,1
422,2585,1
1013,2585,3
411,2585,2
240,2585,2
1485,2585,1
735,2585,4
2277,2585,2
18,2585,1
1032,2585,1
1092,2585,2
841,2585,2
950,2585,1
1070,2585,2
1086,2585,4
241,2585,1
1209,2585,1
2176,2585,2
506,2585,1
1087,2585,2
1093,2585,2
1508,2585,2
1384,2585,2
1306,2585,1
1284,2585,4
443,2585,4
1251,2585,1
29,2585,9
821,2585,1
626,2585,1
1073,2585,2
2583,2585,5
1082,2585,3
765,2585,1
907,2585,1
2553,2585,9
440,2585,1
1066,2585,3
842,2585,1
402,2585,3
898,2585,3
1590,2585,1
58,2585,2
1811,2585,2
1069,2585,1
1750,2585,1
2404,2585,5
298,2585,2
175,2585,1
2538,2585,1
1927,2585,5
1608,2585,6
1014,2585,1
1436,2585,1
2412,2585,6
1067,2585,2
2414,2585,1
839,2585,1
2382,2585,1
1362,2585,1
1943,2585,1
1018,2585,2
70,2585,1
1272,2585,3
1528,2585,4
1080,2585,1
1063,2586,1
559,2586,2
1865,2586,12
2577,2586,24
1014,2586,4
812,2586,5
1542,2586,6
443,2586,4
25,2586,11
2008,2586,3
216,2586,2
1924,2586,9
772,2586,1
1307,2586,3
613,2586,2
272,2586,1
26,2586,2
615,2586,2
251,2586,1
60,2586,2
465,2586,2
2134,2586,2
240,2586,17
1617,2586,3
1087,2586,55
2564,2586,4
963,2586,1
965,2586,3
1608,2586,3
2208,2586,1
678,2586,5
1158,2586,2
1067,2586,3
196,2586,3
1818,2586,1
1362,2586,3
902,2586,1
899,2586,3
71,2586,3
1255,2586,1
1372,2586,4
1286,2586,15
590,2586,2
1435,2586,3
2417,2586,2
2446,2586,2
898,2586,10
1272,2586,14
2048,2586,2
408,2586,1
2563,2586,4
820,2586,1
2125,2586,1
1836,2586,3
1809,2586,1
1178,2586,39
1363,2586,1
737,2586,39
1032,2586,1
1016,2586,1
2555,2586,2
1086,2586,19
440,2586,19
466,2586,5
736,2586,2
1427,2586,4
929,2586,3
1084,2586,5
1510,2586,1
1215,2586,1
2237,2586,1
1216,2586,5
811,2586,6
1269,2586,1
1088,2586,2
2064,2586,2
821,2586,3
2576,2586,2
1436,2586,2
804,2586,1
2585,2586,7
676,2586,1
1226,2586,2
179,2586,28
580,2586,2
211,2586,8
1082,2586,8
1911,2586,5
794,2586,1
303,2586,2
1508,2586,11
305,2586,2
316,2586,3
2269,2586,3
412,2586,2
334,2586,1
810,2586,1
200,2586,2
298,2586,3
137,2586,7
470,2586,1
1018,2586,1
1528,2586,1
258,2586,2
204,2586,23
401,2586,2
1424,2586,1
2211,2586,10
1782,2586,2
1439,2586,2
2129,2586,2
1252,2586,4
201,2586,5
241,2586,9
2267,2586,3
2034,2586,4
1835,2586,3
1114,2586,1
175,2586,4
1384,2586,3
87,2586,1
2556,2586,8
2004,2586,4
1092,2586,19
1519,2586,2
40,2586,9
1437,2586,1
2413,2586,1
2205,2586,8
1179,2586,4
755,2586,5
1083,2586,3
1072,2586,2
2005,2586,3
805,2586,1
340,2586,37
1283,2586,6
2117,2586,2
2538,2586,4
560,2586,7
1043,2586,1
2123,2586,5
1093,2586,5
1247,2586,3
29,2586,1
2574,2586,4
680,2586,4
1521,2586,1
1071,2586,5
790,2586,2
1373,2586,1
1108,2586,8
2382,2586,13
1897,2586,10
365,2586,13
1425,2586,2
969,2586,7
1383,2586,4
765,2586,6
246,2586,2
1273,2586,3
55,2586,1
2046,2586,1
1594,2586,4
1800,2586,1
1308,2586,6
1111,2586,2
2173,2586,4
2270,2586,7
907,2586,1
393,2586,2
329,2586,1
1066,2586,38
2241,2586,1
1090,2586,2
1080,2586,4
1927,2586,5
682,2586,9
2488,2586,9
2554,2586,1
751,2586,13
1257,2586,1
119,2586,2
614,2586,2
197,2586,14
826,2586,3
734,2586,2
1073,2586,2
849,2586,1
1079,2586,3
950,2586,5
909,2586,3
1081,2586,11
893,2586,6
292,2586,2
1195,2586,2
809,2586,5
2248,2586,1
18,2586,3
1074,2586,14
2236,2586,1
2124,2586,1
747,2586,1
370,2586,1
330,2586,4
1774,2586,6
1821,2586,7
1621,2586,2
760,2586,1
1710,2586,2
547,2586,15
1378,2586,1
221,2586,25
274,2586,2
1078,2586,1
558,2586,1
1075,2586,1
800,2586,2
1600,2586,10
2282,2586,4
1485,2586,3
2553,2586,8
1013,2586,4
261,2586,1
2174,2586,1
768,2586,1
198,2586,7
771,2586,2
284,2586,12
2111,2586,2
2035,2586,2
1906,2586,1
1254,2586,1
2403,2586,3
914,2586,14
1068,2586,2
1811,2586,1
2486,2586,6
1070,2586,2
1912,2586,1
2174,2587,1
1924,2587,2
415,2587,1
2172,2587,1
2205,2587,4
755,2587,1
1608,2587,1
841,2587,1
823,2587,1
1088,2587,1
1063,2587,1
1074,2587,2
1181,2587,1
440,2587,1
1071,2587,1
1108,2587,1
422,2587,1
1092,2587,2
1258,2587,1
1083,2587,1
1082,2587,1
1835,2587,1
272,2587,1
204,2587,1
771,2587,1
737,2587,1
1437,2587,1
2586,2587,1
1076,2587,1
340,2587,7
246,2587,1
1018,2587,1
977,2587,1
1351,2587,1
676,2587,1
221,2587,2
1485,2587,2
1086,2587,3
1245,2587,1
2446,2587,1
240,2587,1
2035,2589,2
1093,2589,2
25,2589,1
973,2589,1
2486,2589,1
2242,2589,2
2268,2589,1
221,2589,3
547,2589,2
1818,2589,1
1378,2589,1
1179,2589,3
2586,2589,2
1111,2589,1
751,2589,1
365,2589,2
137,2589,3
2553,2589,6
2129,2589,2
737,2589,1
809,2589,1
2403,2589,1
2585,2589,1
800,2589,1
914,2589,2
316,2589,2
842,2589,2
1086,2589,1
119,2589,2
1927,2589,1
1528,2589,2
1272,2589,5
29,2589,1
626,2589,1
1286,2589,2
2034,2589,3
120,2589,2
2064,2589,1
2267,2589,1
2556,2589,2
138,2589,1
340,2589,2
340,2590,3
1912,2590,1
284,2590,5
2123,2590,1
1272,2590,2
1306,2590,1
1836,2590,1
40,2590,2
840,2590,1
91,2590,1
2407,2590,1
2211,2590,5
543,2590,1
1510,2590,1
26,2590,1
1911,2590,1
1351,2590,2
1809,2590,2
950,2590,1
790,2590,2
240,2590,1
1590,2590,1
1435,2590,1
615,2590,1
221,2590,3
272,2590,1
809,2590,4
1081,2590,1
973,2590,1
1087,2590,4
755,2590,1
542,2590,2
1237,2590,1
803,2590,1
1485,2590,1
2574,2590,1
87,2590,1
2241,2590,1
2117,2590,1
2586,2590,6
1108,2590,1
1897,2590,1
2008,2590,1
2554,2590,2
1032,2590,1
401,2590,1
547,2590,1
200,2590,1
1286,2590,3
2385,2594,1
2553,2594,1
2384,2594,6
2492,2594,1
1252,2594,2
1608,2594,4
914,2594,3
2585,2594,2
340,2594,2
1063,2594,1
240,2594,1
1835,2594,1
1086,2594,1
1092,2594,2
1373,2594,3
2382,2594,1
1066,2594,3
2004,2594,1
751,2594,2
206,2594,3
1485,2594,1
1749,2594,1
1528,2594,2
1013,2594,1
1283,2594,3
1018,2594,1
1108,2594,8
876,2594,2
1084,2594,1
2047,2594,1
1372,2594,1
765,2594,1
25,2594,1
201,2594,1
1257,2594,1
1927,2594,3
1032,2595,6
1272,2595,18
460,2595,6
157,2595,30
6,2595,12
1384,2601,1
1621,2601,1
49,2601,1
2563,2601,1
2382,2601,1
1521,2601,1
240,2601,2
887,2601,1
898,2601,1
201,2601,5
2270,2601,1
1255,2601,5
2011,2601,1
2068,2601,3
2048,2601,1
1435,2601,4
313,2601,1
923,2601,1
902,2601,1
1485,2601,1
558,2601,1
1821,2601,1
197,2601,1
2417,2601,1
580,2601,1
2005,2601,1
87,2601,1
1528,2601,1
1241,2601,5
40,2601,2
1622,2601,2
2134,2601,2
2034,2601,1
246,2601,1
1436,2601,1
119,2601,1
2269,2601,1
2208,2601,1
2064,2601,2
261,2601,1
242,2601,2
2236,2601,2
911,2601,7
1427,2601,1
2240,2601,1
303,2601,1
1857,2601,1
2586,2601,2
760,2601,3
2267,2601,1
914,2601,2
251,2601,1
1835,2601,1
71,2601,1
221,2601,2
755,2601,1
18,2601,1
2241,2601,2
263,2601,1
2067,2601,1
29,2601,2
1256,2601,2
40,2602,2
2586,2602,1
2011,2602,7
2124,2602,1
2601,2602,7
2382,2602,7
197,2602,8
914,2602,7
1179,2602,1
1066,2602,1
1485,2602,1
2538,2602,1
198,2602,1
914,2603,2
1787,2603,6
885,2603,3
2211,2603,2
201,2603,2
693,2603,3
1286,2603,2
692,2603,3
298,2603,5
308,2603,6
25,2603,6
1790,2603,3
82,2608,8
1125,2608,1
1072,2608,3
2563,2608,9
1662,2608,2
1924,2608,5
765,2608,13
613,2608,1
1305,2608,1
330,2608,1
2585,2608,1
72,2608,2
1073,2608,2
195,2608,1
1357,2608,1
1089,2608,3
1839,2608,3
2538,2608,8
340,2608,40
1217,2608,2
1010,2608,1
1179,2608,3
408,2608,1
767,2608,3
29,2608,5
768,2608,1
1523,2608,1
547,2608,1
2249,2608,3
560,2608,3
1437,2608,5
969,2608,3
274,2608,2
1237,2608,3
1227,2608,1
2248,2608,1
1082,2608,2
1063,2608,1
40,2608,5
2241,2608,1
240,2608,8
2064,2608,4
1258,2608,1
1383,2608,8
326,2608,5
413,2608,2
676,2608,6
1576,2608,1
914,2608,3
2034,2608,3
1257,2608,1
2174,2608,8
79,2608,2
615,2608,3
1283,2608,6
590,2608,1
771,2608,2
712,2608,3
171,2608,1
839,2608,1
2143,2608,1
1399,2608,2
1308,2608,2
402,2608,8
1081,2608,8
2553,2608,9
1075,2608,1
215,2608,4
1018,2608,1
1351,2608,1
1084,2608,2
89,2608,2
687,2608,1
322,2608,2
1809,2608,3
2492,2608,1
772,2608,3
87,2608,2
2264,2608,2
25,2608,2
1918,2608,1
365,2608,4
543,2608,3
262,2608,3
1013,2608,1
1811,2608,1
2564,2608,3
2445,2608,2
1818,2608,1
1485,2608,2
2586,2608,6
951,2608,3
1774,2608,1
841,2608,2
2446,2608,4
263,2608,2
1524,2608,2
2008,2608,1
1590,2608,4
401,2608,3
800,2608,1
1088,2608,1
927,2608,1
2176,2608,1
2486,2608,6
755,2608,2
328,2608,1
809,2608,1
1017,2608,1
1528,2608,4
2583,2608,1
1209,2608,1
175,2608,3
976,2608,1
99,2608,1
1158,2608,1
2270,2608,10
1014,2608,1
1272,2608,2
70,2608,2
789,2608,1
754,2608,1
277,2608,7
1595,2608,1
223,2608,4
393,2608,2
466,2608,2
1600,2608,5
737,2608,9
1080,2608,1
2269,2608,2
2048,2608,1
1076,2608,2
1215,2608,1
2277,2608,1
1074,2608,5
1358,2608,3
2407,2608,1
2584,2608,1
415,2608,2
261,2608,1
1012,2608,1
1108,2608,4
1768,2608,1
558,2608,2
1066,2608,20
1232,2608,19
937,2608,1
1092,2608,9
542,2608,1
216,2608,1
1519,2608,1
1382,2608,4
2382,2608,6
308,2608,1
2267,2608,15
211,2608,1
2111,2608,1
2190,2608,3
1440,2608,2
221,2608,24
887,2608,1
907,2608,3
559,2608,1
1822,2608,1
1069,2608,1
2032,2608,2
2265,2608,2
1181,2608,1
1226,2608,3
2540,2608,1
1302,2608,2
751,2608,1
734,2608,3
2448,2608,4
1233,2608,2
1835,2608,5
2173,2608,10
1245,2608,1
1299,2608,1
1086,2608,10
923,2608,2
2587,2608,1
316,2608,4
201,2608,4
1617,2608,4
970,2608,3
965,2608,1
977,2608,6
679,2608,1
1015,2608,4
579,2608,6
842,2608,2
1377,2608,2
2447,2608,7
6,2608,1
1087,2608,4
2208,2608,1
614,2608,1
1284,2608,1
200,2608,1
1071,2608,2
1255,2608,7
1522,2608,2
1085,2608,6
950,2608,3
747,2608,3
1379,2608,6
204,2608,11
403,2608,2
845,2608,8
1653,2608,4
139,2608,2
18,2608,1
1908,2612,4
307,2612,2
803,2612,1
402,2612,8
1092,2612,4
258,2616,15
2382,2616,5
814,2616,2
423,2616,1
950,2616,3
1108,2616,3
1274,2616,1
1070,2616,3
2011,2616,1
2553,2616,2
765,2616,1
216,2616,1
914,2616,3
440,2616,2
206,2616,1
2210,2616,5
1272,2616,1
1104,2616,1
2218,2616,2
365,2616,7
1485,2616,1
547,2616,2
755,2616,1
238,2616,8
614,2616,1
476,2616,1
876,2617,4
316,2617,2
643,2617,8
2553,2617,4
466,2617,4
2128,2617,4
49,2617,1
1835,2617,1
118,2617,2
1485,2617,1
1351,2617,2
1043,2617,1
950,2617,2
440,2617,4
842,2617,4
2218,2617,2
79,2617,3
2240,2617,1
266,2617,2
614,2617,1
446,2617,4
2175,2617,3
1820,2617,1
221,2617,1
2034,2617,2
914,2618,2
1522,2618,5
1092,2618,5
1836,2618,2
54,2618,5
963,2618,24
737,2618,9
1092,2619,3
1522,2619,3
54,2619,3
737,2619,11
2618,2619,23
914,2619,4
963,2619,20
1836,2619,4
2131,2620,1
438,2620,1
118,2620,2
969,2620,3
319,2620,1
1485,2620,1
466,2620,37
1083,2620,1
1357,2620,1
475,2620,3
1108,2620,3
430,2620,2
839,2620,2
1912,2620,1
1286,2620,2
2554,2620,1
476,2620,4
25,2620,2
2130,2620,2
17,2620,1
211,2620,7
402,2620,2
1835,2620,4
1508,2620,2
1911,2620,1
1510,2620,2
547,2620,1
755,2620,1
1092,2620,2
455,2620,9
950,2620,15
1281,2620,3
581,2620,4
1378,2620,1
365,2620,2
29,2620,2
1104,2620,2
1107,2620,24
1084,2620,8
1943,2620,2
1741,2620,3
269,2620,2
1121,2620,5
914,2620,1
1351,2620,11
1082,2620,1
445,2620,1
316,2620,2
543,2620,1
270,2620,1
266,2620,1
2381,2620,4
2556,2620,1
204,2620,3
285,2620,8
258,2620,1
206,2620,1
1066,2620,2
198,2620,1
440,2620,3
1865,2620,2
393,2620,1
443,2620,4
40,2620,12
458,2620,6
1739,2620,1
2553,2620,7
2019,2620,1
302,2620,4
201,2620,3
457,2620,1
1283,2620,3
446,2620,5
221,2620,5
465,2620,3
2382,2620,1
6,2620,3
2617,2620,2
2584,2620,1
168,2620,5
1081,2620,14
197,2620,1
450,2620,11
1272,2620,5
682,2620,8
329,2620,2
308,2620,2
460,2620,1
1838,2620,2
2538,2620,7
330,2620,1
2270,2620,1
876,2620,14
2562,2620,9
790,2620,2
208,2620,2
240,2620,1
2492,2620,1
678,2620,2
1086,2620,4
751,2620,2
963,2620,33
326,2621,1
1086,2621,1
466,2621,3
206,2621,3
950,2621,1
440,2621,1
330,2622,5
1086,2622,10
1378,2622,5
316,2622,10
402,2622,5
543,2622,5
25,2622,10
1272,2622,15
475,2622,5
876,2622,5
302,2622,20
751,2622,5
2620,2622,5
29,2622,5
963,2622,25
790,2622,5
2553,2622,20
456,2623,15
460,2623,1
201,2623,3
2130,2623,1
1083,2623,1
737,2623,1
914,2623,1
446,2623,3
581,2623,1
961,2623,2
240,2623,1
244,2623,3
2553,2623,7
204,2623,1
443,2623,3
1086,2623,8
1272,2623,2
918,2623,4
753,2623,1
440,2623,1
55,2623,1
1104,2623,1
1286,2623,1
1079,2623,2
1274,2623,2
455,2623,4
2382,2623,1
2589,2623,1
466,2623,10
475,2623,1
211,2623,2
2018,2623,1
1068,2623,2
950,2623,1
138,2623,1
2268,2623,1
457,2623,4
963,2623,18
1707,2623,1
175,2623,2
441,2623,2
1081,2623,3
18,2623,1
1226,2623,2
2538,2623,3
326,2623,5
1078,2623,1
842,2623,1
547,2623,1
2004,2623,1
258,2623,1
1835,2623,1
285,2623,1
286,2623,1
1275,2623,1
120,2623,2
25,2623,2
450,2623,1
453,2623,1
924,2623,1
755,2623,2
206,2623,1
158,2623,4
1108,2623,3
1114,2623,1
682,2623,1
119,2623,2
1523,2623,1
459,2623,1
2267,2623,1
330,2623,2
1528,2623,2
221,2623,8
40,2623,1
1074,2623,2
29,2623,2
458,2623,2
1093,2623,1
469,2623,3
1251,2623,1
137,2623,3
1485,2623,1
1254,2623,4
445,2623,3
929,2623,1
1084,2623,3
1269,2625,2
876,2625,3
2553,2625,2
2033,2625,1
1351,2625,1
476,2625,1
440,2625,9
